Name,Date of Birth,From,To,Flight Date,Flight Time,Booking Date,Class,Fare
Miss FG54 FS40,2002-08-16,Delhi,Chennai,2016-06-12,18:10,2016-06-10,Economy,14345.07
Dr. MG12 MS29,1937-09-08,Delhi,Mumbai,2016-05-14,19:20,2016-04-27,Business,17009.72
Dr. MG95 MS0,1961-01-29,Kolkata,Mumbai,2016-11-16,19:50,2016-11-08,Economy,7836.33
Dr. FG88 FS9,1961-12-22,Delhi,Lucknow,2016-11-01,18:00,2016-10-18,Economy,3119.3
Dr. FG17 FS24,1939-12-03,Lucknow,Mumbai,2016-03-09,06:00,2016-01-26,Economy,5192.32
Miss FG42 FS61,1997-07-06,Mumbai,Lucknow,2016-02-21,19:40,2016-01-13,Business,13469.19
Mr. MG3 MS40,1949-02-16,Lucknow,Kolkata,2016-10-29,01:40,2016-09-28,Business,12885.52
Dr. MG98 MS39,1981-03-25,Chennai,Mumbai,2016-08-31,10:30,2016-08-12,Economy,6795.0
Mrs. FG21 FS29,1957-10-06,Hyderabad,Lucknow,2016-12-22,00:00,2016-12-22,Business,21596.34
Mr. MG67 MS71,1995-12-13,Lucknow,Delhi,2016-11-04,20:30,2016-10-22,Economy,2301.94
Miss FG74 FS22,1984-08-02,Patna,Mumbai,2016-08-18,11:30,2016-08-11,Business,17209.56
Dr. MG29 MS64,1967-11-17,Kolkata,Mumbai,2016-02-11,14:30,2016-02-05,Economy,8673.0
Dr. MG83 MS87,1978-08-19,Hyderabad,Lucknow,2016-10-10,12:50,2016-09-27,Business,23570.76
Mr. MG77 MS47,2003-07-26,Kolkata,Patna,2016-08-02,14:50,2016-06-28,Business,6264.19
Dr. FG99 FS97,1969-05-03,Mumbai,Kolkata,2016-11-15,16:20,2016-10-02,Economy,5718.82
Miss FG68 FS96,1987-02-05,Mumbai,Lucknow,2016-07-14,08:40,2016-06-24,Economy,3780.83
Miss FG37 FS44,1986-05-10,Mumbai,Patna,2016-02-29,14:10,2016-02-18,Business,14201.65
Dr. MG68 MS35,1982-08-14,Mumbai,Hyderabad,2016-09-20,04:10,2016-08-24,Economy,6778.83
Mrs. FG50 FS41,1952-10-27,Mumbai,Delhi,2016-01-09,18:50,2015-12-14,Economy,3953.97
Mr. MG24 MS25,1983-06-28,Patna,Delhi,2016-08-15,23:30,2016-07-19,Economy,3083.04
Mr. MG19 MS16,1979-05-25,Mumbai,Delhi,2016-02-10,19:20,2016-01-03,Economy,3214.42
Dr. FG19 FS76,1961-04-07,Lucknow,Delhi,2016-02-23,11:50,2016-02-11,Economy,3018.2
Miss FG20 FS67,2000-02-09,Patna,Hyderabad,2016-06-02,07:30,2016-05-18,Business,11933.43
Miss FG25 FS25,2002-10-20,Lucknow,Delhi,2016-10-13,12:20,2016-09-29,Economy,1658.89
Miss FG9 FS19,2001-02-02,Kolkata,Mumbai,2016-06-30,22:50,2016-05-31,Economy,3409.71
Mr. MG5 MS25,1977-07-21,Lucknow,Chennai,2016-05-03,09:20,2016-03-17,Economy,8519.47
Dr. MG9 MS63,1956-11-18,Kolkata,Lucknow,2016-07-25,07:00,2016-07-16,Business,17472.23
Dr. FG33 FS28,1965-06-12,Delhi,Patna,2016-07-08,02:10,2016-06-24,Economy,4640.86
Dr. FG52 FS19,1950-12-29,Hyderabad,Chennai,2016-10-26,18:30,2016-10-11,Economy,3271.77
Mrs. FG39 FS88,1947-08-10,Patna,Kolkata,2016-03-07,16:20,2016-02-04,Economy,2767.84
Mrs. FG90 FS41,1956-05-20,Chennai,Hyderabad,2016-10-09,19:30,2016-08-27,Economy,2675.38
Dr. MG80 MS38,1949-05-21,Delhi,Hyderabad,2016-04-06,16:40,2016-03-04,Economy,7187.16
Dr. FG81 FS4,1953-03-07,Mumbai,Chennai,2016-04-10,18:30,2016-03-22,Economy,8423.63
Dr. MG36 MS25,1935-06-30,Hyderabad,Mumbai,2016-02-01,18:20,2016-01-27,Business,22936.39
Dr. FG73 FS88,1963-09-19,Hyderabad,Lucknow,2016-10-12,01:50,2016-10-06,Economy,10267.65
Mr. MG86 MS5,1990-04-04,Chennai,Kolkata,2016-06-18,07:00,2016-05-03,Economy,5617.32
Dr. FG60 FS2,1939-04-22,Kolkata,Mumbai,2016-09-22,19:00,2016-09-04,Economy,6121.9
Dr. FG62 FS95,1942-05-30,Hyderabad,Mumbai,2016-08-17,23:00,2016-08-15,Economy,10480.81
Mr. MG70 MS98,1953-07-22,Delhi,Chennai,2016-05-06,14:00,2016-04-14,Economy,4778.02
Mrs. FG60 FS38,1943-09-29,Chennai,Delhi,2016-07-06,15:30,2016-06-20,Economy,5554.63
Mr. MG53 MS39,1999-05-16,Patna,Delhi,2016-04-05,13:30,2016-02-20,Business,5958.23
Mrs. FG55 FS81,1961-11-11,Chennai,Mumbai,2016-09-12,21:40,2016-09-08,Business,15272.26
Dr. MG5 MS28,1961-08-23,Hyderabad,Kolkata,2016-03-27,16:10,2016-03-13,Economy,7785.54
Miss FG99 FS10,2002-05-05,Chennai,Mumbai,2016-11-09,03:20,2016-09-17,Economy,3265.62
Mr. MG62 MS38,1949-08-24,Lucknow,Chennai,2016-12-27,20:30,2016-12-21,Business,26869.13
Dr. FG51 FS16,1982-10-29,Delhi,Hyderabad,2016-08-22,17:40,2016-08-15,Economy,12040.61
Mrs. FG14 FS82,1950-03-29,Mumbai,Chennai,2016-11-03,20:20,2016-10-18,Business,11022.33
Dr. FG47 FS6,1955-06-15,Chennai,Delhi,2016-11-08,06:20,2016-10-12,Economy,8018.23
Mr. MG10 MS16,2004-09-29,Mumbai,Chennai,2016-03-17,14:50,2016-03-04,Economy,4447.19
Dr. FG70 FS51,1961-10-05,Mumbai,Kolkata,2016-03-04,12:20,2016-02-22,Economy,6847.25
Mr. MG0 MS61,1996-12-07,Hyderabad,Mumbai,2016-04-19,14:30,2016-03-17,Economy,4039.39
Mrs. FG27 FS30,1950-09-20,Kolkata,Mumbai,2016-11-11,19:30,2016-09-24,Economy,3522.97
Dr. MG78 MS36,1957-09-14,Lucknow,Delhi,2016-07-19,17:30,2016-06-28,Business,6936.32
Miss FG69 FS7,2005-11-06,Lucknow,Mumbai,2016-01-31,05:50,2016-01-17,Economy,5322.34
Miss FG5 FS73,2005-05-12,Hyderabad,Lucknow,2016-11-09,17:10,2016-10-13,Economy,4358.38
Mr. MG1 MS24,1977-04-20,Mumbai,Kolkata,2016-11-25,16:30,2016-10-10,Economy,4139.18
Mr. MG82 MS62,1974-12-04,Lucknow,Hyderabad,2016-04-26,12:20,2016-04-15,Business,16215.96
Mrs. FG96 FS97,1970-11-18,Chennai,Mumbai,2016-12-08,03:10,2016-11-15,Economy,4150.0
Dr. MG94 MS66,1974-06-11,Delhi,Hyderabad,2016-03-25,09:10,2016-03-01,Economy,9817.95
Dr. MG63 MS85,1939-07-27,Kolkata,Chennai,2016-02-28,18:30,2016-02-06,Economy,8053.24
Dr. FG87 FS71,1967-12-22,Delhi,Mumbai,2016-03-25,09:00,2016-03-18,Economy,7033.61
Mrs. FG11 FS52,1976-12-10,Patna,Kolkata,2016-08-18,13:10,2016-07-27,Economy,3519.98
Mr. MG39 MS73,1967-09-11,Kolkata,Lucknow,2016-10-10,12:40,2016-09-26,Economy,4595.81
Mrs. FG83 FS86,1978-09-27,Kolkata,Mumbai,2016-12-11,22:20,2016-11-22,Economy,6687.84
Miss FG1 FS17,2004-08-16,Delhi,Lucknow,2016-01-20,19:20,2015-12-22,Economy,1820.94
Miss FG39 FS32,2000-06-02,Delhi,Patna,2016-04-29,09:00,2016-04-24,Economy,4602.37
Dr. FG71 FS54,1938-10-13,Patna,Mumbai,2016-12-02,03:50,2016-10-25,Economy,6299.35
Dr. MG50 MS25,1953-08-05,Mumbai,Chennai,2016-04-12,16:40,2016-03-05,Economy,5106.99
Miss FG14 FS30,2001-08-12,Hyderabad,Lucknow,2016-11-28,16:50,2016-11-06,Economy,4157.35
Dr. MG62 MS86,1967-09-15,Patna,Chennai,2016-05-11,15:20,2016-05-08,Economy,20383.48
Dr. MG98 MS64,1941-06-22,Lucknow,Kolkata,2016-11-05,10:50,2016-09-16,Economy,8317.73
Miss FG20 FS41,1987-07-01,Hyderabad,Mumbai,2016-06-03,10:40,2016-05-01,Economy,4278.45
Mrs. FG78 FS82,1943-05-25,Mumbai,Kolkata,2016-01-28,15:40,2016-01-08,Economy,3449.79
Dr. MG12 MS72,1980-11-19,Delhi,Kolkata,2016-08-17,10:00,2016-07-11,Business,12511.38
Miss FG29 FS96,1996-12-18,Patna,Lucknow,2016-07-31,17:20,2016-07-09,Business,6644.74
Mr. MG89 MS87,1957-06-08,Mumbai,Lucknow,2016-03-09,20:40,2016-03-08,Business,19347.41
Mr. MG99 MS44,1976-08-02,Kolkata,Lucknow,2016-03-28,23:50,2016-02-27,Economy,4707.83
Miss FG68 FS32,2000-10-25,Lucknow,Hyderabad,2016-10-18,20:30,2016-09-04,Economy,4970.01
Mrs. FG40 FS35,1951-09-23,Delhi,Lucknow,2016-09-25,03:30,2016-09-04,Economy,2529.0
Dr. FG78 FS79,1957-06-27,Delhi,Lucknow,2016-06-25,08:10,2016-05-28,Economy,4228.0
Dr. FG89 FS98,1984-03-06,Hyderabad,Chennai,2016-06-04,17:00,2016-05-08,Economy,4338.54
Miss FG9 FS1,1997-10-28,Kolkata,Lucknow,2016-01-12,19:40,2015-12-27,Economy,3873.82
Dr. FG79 FS11,1979-06-02,Lucknow,Mumbai,2016-06-20,18:30,2016-05-31,Economy,6779.06
Mr. MG73 MS18,1951-01-15,Chennai,Mumbai,2016-09-23,02:50,2016-08-31,Economy,3594.04
Miss FG96 FS29,1999-03-18,Delhi,Chennai,2016-01-15,20:10,2015-12-31,Economy,6881.35
Mr. MG29 MS94,1972-07-24,Hyderabad,Mumbai,2016-12-14,23:50,2016-12-04,Business,14890.28
Mr. MG69 MS11,1995-02-27,Delhi,Patna,2016-05-10,16:50,2016-04-03,Economy,2565.99
Dr. FG87 FS55,1950-10-02,Lucknow,Delhi,2016-06-05,11:10,2016-05-25,Economy,4874.57
Dr. FG35 FS4,1962-11-26,Hyderabad,Delhi,2016-05-02,17:30,2016-04-01,Economy,7222.76
Mr. MG86 MS54,1979-03-05,Hyderabad,Kolkata,2016-10-11,21:00,2016-09-15,Economy,3873.51
Mr. MG94 MS19,1992-07-08,Hyderabad,Mumbai,2016-01-15,13:50,2015-12-14,Economy,3735.47
Miss FG53 FS60,1985-07-26,Lucknow,Delhi,2016-09-18,12:20,2016-09-02,Economy,3027.83
Mrs. FG24 FS99,1965-06-09,Patna,Chennai,2016-08-15,12:20,2016-08-03,Economy,8617.88
Dr. FG84 FS30,1984-10-25,Mumbai,Kolkata,2016-12-06,01:20,2016-11-20,Economy,6542.31
Dr. MG83 MS76,1938-01-15,Hyderabad,Mumbai,2016-12-23,14:10,2016-11-19,Economy,5816.81
Dr. MG57 MS81,1957-01-05,Kolkata,Delhi,2016-05-02,12:00,2016-03-18,Economy,3591.41
Dr. MG85 MS84,1947-04-27,Lucknow,Delhi,2016-07-17,05:30,2016-06-16,Business,10086.89
Dr. MG12 MS58,1939-06-25,Hyderabad,Delhi,2016-10-08,07:00,2016-09-13,Business,27102.63
Miss FG56 FS95,1994-11-18,Patna,Mumbai,2016-01-28,17:30,2016-01-22,Economy,6803.26
Dr. MG72 MS57,1980-10-21,Lucknow,Patna,2016-04-13,23:10,2016-03-14,Economy,2916.87
Miss FG25 FS48,2004-10-26,Kolkata,Mumbai,2016-10-27,08:20,2016-10-15,Economy,4379.29
Mrs. FG66 FS39,1989-07-19,Mumbai,Lucknow,2016-10-13,15:30,2016-09-26,Economy,4030.67
Dr. MG7 MS31,1951-09-04,Hyderabad,Mumbai,2016-02-25,10:30,2016-01-28,Economy,5652.6
Mrs. FG27 FS42,1950-07-18,Chennai,Hyderabad,2016-09-26,14:40,2016-08-06,Business,4256.07
Mrs. FG39 FS54,1946-01-06,Delhi,Lucknow,2016-07-29,16:30,2016-07-03,Economy,1718.5
Dr. FG43 FS51,1976-12-09,Kolkata,Lucknow,2016-05-30,16:50,2016-05-06,Economy,6597.66
Miss FG54 FS27,1995-03-09,Delhi,Mumbai,2016-10-27,14:20,2016-10-08,Economy,2797.86
Mr. MG28 MS21,1966-07-28,Mumbai,Delhi,2016-05-13,14:30,2016-04-06,Economy,3044.27
Mr. MG21 MS38,1962-02-07,Delhi,Mumbai,2016-01-25,14:10,2015-12-14,Economy,2837.28
Dr. FG44 FS38,1954-08-13,Delhi,Mumbai,2016-06-06,17:20,2016-05-22,Business,10850.99
Dr. MG5 MS20,1984-05-02,Delhi,Patna,2016-11-06,14:50,2016-11-02,Economy,11207.23
Miss FG1 FS51,1995-01-04,Delhi,Mumbai,2016-10-27,16:30,2016-09-07,Economy,2550.79
Dr. MG75 MS80,1953-05-30,Chennai,Delhi,2016-01-17,13:50,2015-11-30,Economy,11836.18
Mrs. FG52 FS29,1976-05-24,Mumbai,Lucknow,2016-05-07,19:40,2016-03-18,Economy,6655.18
Dr. MG91 MS73,1951-10-29,Kolkata,Patna,2016-10-24,13:30,2016-09-21,Economy,3865.71
Dr. MG89 MS17,1954-01-13,Patna,Delhi,2016-03-15,17:30,2016-02-28,Economy,4566.54
Mr. MG71 MS62,1946-07-28,Mumbai,Lucknow,2016-10-04,08:10,2016-09-11,Economy,3492.92
Dr. MG86 MS72,1983-04-10,Hyderabad,Chennai,2016-04-29,10:50,2016-04-02,Economy,3142.09
Dr. FG28 FS14,1977-11-21,Delhi,Hyderabad,2016-04-09,15:00,2016-03-14,Economy,13607.43
Miss FG90 FS85,2002-06-27,Lucknow,Delhi,2016-12-16,15:40,2016-11-18,Business,4224.31
Mrs. FG67 FS64,1946-12-10,Lucknow,Delhi,2016-12-08,20:30,2016-11-03,Economy,1970.6
Miss FG10 FS46,1980-08-24,Hyderabad,Delhi,2016-09-26,22:50,2016-09-10,Economy,6177.28
Mrs. FG17 FS60,1977-10-01,Kolkata,Chennai,2016-12-07,07:00,2016-12-06,Business,20207.84
Miss FG83 FS79,1989-05-20,Patna,Chennai,2016-09-19,04:30,2016-09-09,Business,22639.3
Mr. MG83 MS40,1973-12-18,Lucknow,Delhi,2016-08-31,16:10,2016-08-14,Business,5654.74
Miss FG27 FS10,1992-10-16,Chennai,Patna,2016-07-14,17:40,2016-06-09,Economy,7166.58
Mrs. FG57 FS36,1987-11-16,Lucknow,Chennai,2016-12-24,20:00,2016-11-26,Business,28791.0
Mrs. FG76 FS42,1953-06-16,Mumbai,Delhi,2016-03-20,17:50,2016-03-09,Economy,4704.83
Dr. MG31 MS34,1976-03-05,Patna,Kolkata,2016-08-24,20:20,2016-08-19,Business,22798.53
Dr. MG65 MS48,1970-04-29,Delhi,Lucknow,2016-03-30,12:10,2016-03-11,Economy,3387.05
Mr. MG9 MS51,1959-08-01,Lucknow,Patna,2016-11-04,07:50,2016-10-27,Economy,2194.76
Mrs. FG93 FS12,1958-06-09,Mumbai,Lucknow,2016-09-06,14:50,2016-08-04,Economy,3723.67
Miss FG88 FS26,1989-04-16,Mumbai,Kolkata,2016-11-14,13:50,2016-11-13,Economy,6607.55
Mrs. FG64 FS5,1976-09-19,Mumbai,Patna,2016-08-05,00:30,2016-07-29,Economy,7686.44
Mr. MG6 MS90,1980-02-15,Mumbai,Delhi,2016-11-10,00:50,2016-09-19,Economy,3089.57
Mr. MG10 MS54,1995-03-19,Chennai,Lucknow,2016-04-26,17:40,2016-03-06,Business,15366.28
Dr. MG71 MS58,1970-01-10,Lucknow,Hyderabad,2016-12-08,23:00,2016-11-25,Economy,9061.63
Dr. FG77 FS49,1945-12-18,Lucknow,Chennai,2016-08-09,09:40,2016-06-27,Economy,9845.85
Mr. MG92 MS61,1992-06-11,Patna,Chennai,2016-09-21,12:30,2016-08-31,Economy,6952.01
Dr. MG17 MS31,1961-03-27,Delhi,Mumbai,2016-09-08,07:20,2016-08-24,Economy,4697.29
Mrs. FG95 FS70,1981-03-13,Lucknow,Chennai,2016-02-28,15:30,2016-01-25,Business,26260.53
Dr. MG57 MS65,1973-07-08,Mumbai,Hyderabad,2016-07-03,06:50,2016-07-03,Economy,21935.62
Mr. MG97 MS18,2004-05-19,Patna,Delhi,2016-03-18,05:00,2016-02-05,Economy,2452.35
Dr. FG4 FS87,1982-09-18,Hyderabad,Mumbai,2016-01-30,14:00,2016-01-26,Business,41776.99
Miss FG62 FS92,1982-09-21,Lucknow,Delhi,2016-05-11,16:40,2016-04-20,Economy,2293.9
Dr. MG94 MS69,1942-07-16,Delhi,Patna,2016-05-04,03:40,2016-04-09,Business,9925.96
Mrs. FG1 FS99,1943-04-28,Kolkata,Patna,2016-03-17,07:30,2016-03-04,Business,7539.83
Dr. FG72 FS56,1955-01-27,Patna,Mumbai,2016-01-18,14:20,2015-11-27,Economy,6449.66
Mr. MG35 MS28,1968-08-19,Kolkata,Mumbai,2016-05-17,14:30,2016-05-12,Economy,6177.23
Mr. MG75 MS40,1976-09-25,Delhi,Patna,2016-11-21,00:40,2016-11-16,Business,12769.0
Dr. MG72 MS77,1967-12-06,Chennai,Mumbai,2016-06-11,18:30,2016-04-26,Economy,8844.65
Dr. FG25 FS36,1964-10-27,Lucknow,Hyderabad,2016-06-20,06:20,2016-06-07,Economy,7823.72
Mrs. FG32 FS28,1941-12-26,Patna,Mumbai,2016-02-11,06:20,2016-01-02,Economy,4326.59
Mr. MG62 MS23,1958-09-11,Kolkata,Hyderabad,2016-06-23,14:00,2016-06-04,Economy,2907.08
Dr. MG15 MS25,1981-07-11,Lucknow,Delhi,2016-11-26,07:20,2016-11-16,Economy,6005.5
Mr. MG6 MS93,1964-02-13,Patna,Lucknow,2016-10-23,16:20,2016-10-19,Economy,4414.5
Miss FG82 FS74,2002-03-11,Mumbai,Delhi,2016-11-03,17:00,2016-10-18,Business,7104.01
Dr. FG28 FS71,1948-03-23,Mumbai,Delhi,2016-02-26,14:20,2016-02-02,Economy,4171.82
Miss FG75 FS25,1987-11-22,Chennai,Lucknow,2016-04-15,08:20,2016-03-30,Economy,7313.56
Miss FG12 FS48,1998-01-10,Mumbai,Delhi,2016-03-29,21:10,2016-03-16,Economy,3150.75
Dr. MG45 MS58,1956-09-14,Delhi,Mumbai,2016-09-17,12:00,2016-09-11,Economy,8765.24
Miss FG95 FS27,1981-05-01,Patna,Lucknow,2016-11-17,05:00,2016-11-06,Business,6479.68
Mrs. FG23 FS70,1980-01-16,Delhi,Mumbai,2016-12-16,16:00,2016-12-04,Business,9036.55
Miss FG27 FS80,2000-08-04,Patna,Mumbai,2016-07-05,11:40,2016-06-22,Economy,5065.98
Dr. MG18 MS38,1942-11-20,Patna,Mumbai,2016-12-18,19:50,2016-11-30,Business,27964.53
Dr. MG81 MS76,1981-05-29,Kolkata,Lucknow,2016-08-27,17:30,2016-08-23,Economy,15445.71
Dr. MG82 MS1,1959-08-08,Hyderabad,Delhi,2016-11-02,15:40,2016-10-28,Economy,11322.72
Dr. MG95 MS15,1965-08-10,Lucknow,Kolkata,2016-03-31,19:30,2016-02-08,Economy,6016.07
Miss FG7 FS62,1993-04-05,Chennai,Patna,2016-07-21,16:30,2016-06-29,Economy,6910.36
Mr. MG10 MS44,1988-05-05,Delhi,Chennai,2016-10-06,19:20,2016-09-23,Economy,6939.05
Dr. MG74 MS24,1970-12-11,Delhi,Lucknow,2016-08-25,15:30,2016-07-16,Business,8143.05
Mr. MG96 MS86,1945-05-28,Lucknow,Mumbai,2016-01-20,16:30,2015-12-23,Economy,3606.99
Dr. MG47 MS27,1962-08-28,Lucknow,Patna,2016-09-18,16:20,2016-09-14,Economy,6673.59
Dr. FG77 FS56,1958-08-20,Mumbai,Lucknow,2016-12-07,19:50,2016-11-08,Economy,5537.15
Dr. FG19 FS25,1961-05-08,Mumbai,Lucknow,2016-03-05,05:10,2016-02-10,Economy,8104.34
Dr. MG90 MS68,1965-08-21,Mumbai,Delhi,2016-06-17,00:00,2016-06-02,Economy,4832.29
Mrs. FG84 FS49,1950-11-17,Patna,Mumbai,2016-04-08,03:40,2016-03-19,Economy,4380.25
Mr. MG37 MS8,2000-12-01,Chennai,Kolkata,2016-10-04,09:40,2016-09-14,Economy,4016.14
Mrs. FG51 FS76,1980-08-01,Kolkata,Mumbai,2016-01-11,18:50,2015-12-03,Economy,3873.66
Mrs. FG42 FS38,1956-01-03,Lucknow,Delhi,2016-08-28,22:20,2016-08-05,Business,6584.68
Miss FG46 FS54,1998-02-19,Chennai,Hyderabad,2016-03-03,15:20,2016-02-01,Economy,1890.46
Dr. MG45 MS1,1958-01-18,Delhi,Lucknow,2016-09-24,20:00,2016-09-08,Economy,4953.03
Miss FG54 FS14,1995-02-26,Delhi,Chennai,2016-06-19,14:30,2016-05-14,Economy,7453.49
Mr. MG81 MS6,1980-04-15,Hyderabad,Delhi,2016-04-11,07:30,2016-03-16,Business,14479.12
Mr. MG15 MS57,1959-03-01,Mumbai,Patna,2016-01-28,22:20,2016-01-18,Economy,5221.72
Mr. MG38 MS37,1998-08-23,Chennai,Hyderabad,2016-08-04,16:20,2016-07-16,Economy,1913.57
Mr. MG1 MS97,1967-02-11,Lucknow,Delhi,2016-04-30,15:10,2016-04-06,Economy,2840.4
Dr. FG58 FS35,1984-04-01,Delhi,Mumbai,2016-04-22,09:50,2016-04-09,Economy,5693.11
Mrs. FG73 FS49,1986-04-25,Chennai,Lucknow,2016-06-03,05:20,2016-06-01,Economy,11882.92
Dr. FG27 FS67,1977-04-17,Lucknow,Mumbai,2016-06-19,12:10,2016-06-09,Economy,12566.04
Mrs. FG90 FS25,1987-11-11,Patna,Delhi,2016-11-19,16:20,2016-11-10,Economy,5255.18
Dr. FG23 FS39,1975-02-16,Mumbai,Delhi,2016-05-23,10:50,2016-05-11,Business,14781.82
Dr. FG1 FS5,1964-01-02,Delhi,Patna,2016-06-05,10:20,2016-05-16,Economy,6873.17
Miss FG42 FS98,1982-04-24,Hyderabad,Delhi,2016-05-28,17:40,2016-04-18,Economy,7732.68
Dr. MG70 MS97,1974-12-21,Delhi,Chennai,2016-07-13,16:20,2016-06-15,Economy,9762.36
Dr. FG43 FS82,1941-05-13,Mumbai,Delhi,2016-06-14,18:00,2016-06-12,Economy,6695.62
Miss FG89 FS64,2000-07-11,Lucknow,Mumbai,2016-12-10,10:20,2016-12-05,Economy,8615.92
Miss FG31 FS11,1981-10-07,Kolkata,Chennai,2016-05-17,14:20,2016-05-12,Economy,5989.76
Dr. FG31 FS31,1963-06-24,Hyderabad,Delhi,2016-11-19,16:50,2016-10-11,Economy,11365.71
Mr. MG48 MS2,1998-07-23,Lucknow,Patna,2016-01-29,15:00,2016-01-26,Economy,3271.91
Mr. MG21 MS60,1964-07-08,Delhi,Hyderabad,2016-08-17,04:10,2016-07-21,Economy,4735.93
Mr. MG80 MS0,1998-06-01,Kolkata,Hyderabad,2016-01-02,11:00,2015-11-21,Economy,4590.24
Miss FG55 FS66,1995-04-17,Delhi,Patna,2016-05-15,20:50,2016-04-17,Economy,4564.18
Dr. FG38 FS8,1975-11-30,Lucknow,Kolkata,2016-04-15,05:30,2016-03-12,Business,16182.66
Miss FG56 FS76,1981-04-02,Kolkata,Chennai,2016-11-13,08:40,2016-10-19,Economy,6671.71
Mr. MG5 MS94,1946-01-15,Mumbai,Delhi,2016-08-19,07:30,2016-08-14,Economy,3737.03
Dr. FG1 FS90,1936-02-11,Kolkata,Mumbai,2016-03-05,17:10,2016-02-11,Economy,7960.51
Dr. MG23 MS75,1955-10-06,Lucknow,Delhi,2016-05-15,19:30,2016-05-06,Economy,5370.19
Dr. MG30 MS28,1980-09-02,Patna,Lucknow,2016-03-04,08:00,2016-03-03,Economy,6155.15
Dr. MG4 MS52,1947-08-07,Patna,Mumbai,2016-04-01,18:00,2016-03-06,Economy,6447.39
Mr. MG52 MS22,1999-11-08,Mumbai,Lucknow,2016-10-03,06:10,2016-09-17,Economy,3654.91
Mr. MG54 MS24,1979-05-16,Lucknow,Delhi,2016-09-15,21:20,2016-09-07,Business,7750.33
Miss FG85 FS87,1988-03-20,Mumbai,Patna,2016-09-07,18:40,2016-07-22,Economy,4385.72
Miss FG83 FS29,1987-03-08,Patna,Lucknow,2016-10-07,12:00,2016-10-04,Economy,2964.93
Mrs. FG22 FS33,1969-01-16,Patna,Delhi,2016-07-31,06:10,2016-07-16,Economy,4909.81
Miss FG40 FS23,1980-06-27,Kolkata,Lucknow,2016-07-19,20:50,2016-07-04,Economy,5314.48
Mrs. FG98 FS5,1942-01-09,Mumbai,Delhi,2016-07-26,19:30,2016-07-07,Business,7111.12
Dr. FG79 FS45,1983-12-27,Mumbai,Lucknow,2016-07-27,20:00,2016-07-10,Economy,7637.84
Dr. MG18 MS44,1979-04-20,Chennai,Delhi,2016-04-23,20:10,2016-03-22,Economy,17174.32
Mr. MG56 MS19,1977-06-21,Lucknow,Chennai,2016-12-14,02:50,2016-11-20,Business,18945.75
Mr. MG77 MS40,2002-03-25,Mumbai,Hyderabad,2016-02-11,10:20,2016-01-29,Economy,4496.72
Miss FG83 FS85,1992-05-19,Mumbai,Patna,2016-07-30,11:30,2016-07-25,Business,25636.75
Dr. MG35 MS30,1958-02-09,Lucknow,Patna,2016-09-20,03:00,2016-09-08,Economy,3003.09
Mrs. FG48 FS99,1950-10-28,Delhi,Mumbai,2016-02-15,10:10,2016-02-06,Economy,3588.51
Dr. MG59 MS81,1950-04-19,Patna,Lucknow,2016-11-02,14:30,2016-10-13,Economy,2355.11
Dr. MG61 MS70,1957-06-01,Chennai,Mumbai,2016-11-14,18:00,2016-10-01,Business,13091.7
Miss FG95 FS41,1981-02-21,Patna,Chennai,2016-04-14,10:50,2016-03-29,Economy,9708.41
Dr. MG93 MS77,1940-12-07,Patna,Chennai,2016-09-06,09:00,2016-08-16,Business,30024.56
Mr. MG30 MS67,1957-01-22,Delhi,Hyderabad,2016-04-21,12:50,2016-04-05,Economy,4923.1
Dr. FG64 FS52,1960-06-07,Mumbai,Lucknow,2016-10-07,16:30,2016-09-16,Business,13781.53
Miss FG29 FS75,1984-01-01,Chennai,Lucknow,2016-10-24,08:10,2016-09-25,Economy,7249.54
Mrs. FG46 FS71,1959-09-03,Hyderabad,Kolkata,2016-05-13,03:00,2016-04-13,Economy,3211.53
Dr. MG83 MS58,1940-05-08,Patna,Lucknow,2016-07-25,11:50,2016-05-28,Economy,2441.17
Dr. FG21 FS33,1942-12-30,Mumbai,Hyderabad,2016-07-31,13:30,2016-07-26,Economy,13799.42
Dr. MG86 MS57,1935-02-04,Hyderabad,Delhi,2016-05-16,21:50,2016-04-28,Business,20511.53
Mr. MG73 MS32,1964-01-14,Chennai,Patna,2016-12-02,15:40,2016-10-14,Economy,6882.07
Dr. MG26 MS59,1937-03-14,Mumbai,Lucknow,2016-09-09,01:30,2016-08-24,Economy,5953.26
Dr. FG0 FS87,1982-01-19,Delhi,Hyderabad,2016-05-19,11:40,2016-04-24,Economy,8564.27
Dr. FG7 FS23,1935-08-07,Lucknow,Kolkata,2016-06-01,20:00,2016-05-17,Economy,6749.38
Dr. MG78 MS82,1983-12-06,Mumbai,Kolkata,2016-05-10,04:00,2016-04-25,Economy,6548.35
Miss FG63 FS67,2004-04-17,Mumbai,Lucknow,2016-10-13,15:00,2016-10-04,Economy,4701.4
Dr. MG31 MS34,1960-08-30,Lucknow,Kolkata,2016-06-22,20:00,2016-04-18,Business,15890.06
Miss FG91 FS49,1986-05-14,Chennai,Mumbai,2016-11-14,06:10,2016-10-25,Business,9745.18
Miss FG8 FS38,1999-08-31,Patna,Mumbai,2016-01-02,16:40,2015-11-29,Business,15785.07
Dr. MG52 MS85,1983-11-29,Lucknow,Hyderabad,2016-01-19,07:50,2016-01-13,Economy,10751.7
